"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/26/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"01/27/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"01/28/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"01/29/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"01/30/2020","AQS","390030009","1","4","ppb","6","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"01/31/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/01/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/02/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/03/2020","AQS","390030009","1","1","ppb","1","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/04/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/05/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/06/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/07/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/08/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/09/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/10/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/11/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/12/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/13/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/14/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/15/2020","AQS","390030009","1","1","ppb","1","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/16/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/17/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/18/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/19/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/20/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/21/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/22/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/23/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/24/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/25/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/26/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/27/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/28/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"02/29/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/01/2020","AQS","390030009","1","4","ppb","6","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/02/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/03/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/04/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/05/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/06/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/07/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/08/2020","AQS","390030009","1","1","ppb","1","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/09/2020","AQS","390030009","1","1","ppb","1","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/10/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/11/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/12/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/13/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/14/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/15/2020","AQS","390030009","1","1","ppb","1","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/16/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/17/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/18/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/19/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/20/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/21/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/22/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/23/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/24/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/25/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/26/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/27/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/28/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/29/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/30/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"03/31/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/01/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/02/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/03/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/04/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/05/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/06/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/07/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/08/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/09/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/10/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/11/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/12/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/13/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/14/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/15/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/16/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/17/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/18/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/19/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/20/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/21/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/22/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/23/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/24/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/25/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/26/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/27/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/28/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/29/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"04/30/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/01/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/02/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
"05/03/2020","AQS","390030009","1","0","ppb","0","Lima","23","96.0000","42401","Sulfur dioxide","30620","Lima, OH","39","Ohio","003","Allen","40.7709440009332","-84.0539"
